Dates,Last Price,Volume,Ticker
2023-09-12,4169.0,160518.0,ITRK LN EQUITY
2023-09-12,146.34,8363165.0,JPM US EQUITY
2023-09-12,576.4,771361.0,LAND LN EQUITY
2023-09-12,42.48,155873064.0,LLOY LN EQUITY
2023-09-12,8334.0,700014.0,LSEG LN EQUITY
2023-09-12,71.06,4834463.0,MDLZ US EQUITY
2023-09-12,222.7,6219528.0,MKS LN EQUITY
2023-09-12,105.24,2734324.0,MRNA US EQUITY
2023-09-12,331.77,17565482.0,MSFT US EQUITY
2023-09-12,32776.37,939801600.0,NKY INDEX 
2023-09-12,3.7435,53935.0,NOKIA FP EQUITY
2023-09-12,62.81,12224288.0,PYPL US EQUITY
2023-09-12,832.77,296088.0,REGN US EQUITY
2023-09-12,101.68,1287250.0,SAN FP EQUITY
2023-09-12,272.8,2134065.0,SBRY LN EQUITY
2023-09-12,404.8,814288.0,SDR LN EQUITY
2023-09-12,724.4,1217955.0,SGRO LN EQUITY
2023-09-12,4461.9,572264222.0,SPX INDEX
2023-09-12,725.4,5738433.0,STAN LN EQUITY
2023-09-12,4242.27,286476630.0,SX5E INDEX
2023-09-12,267.48,135999866.0,TLSA US EQUITY
2023-09-12,262.5,7317495.0,TSCO LN EQUITY
2023-09-12,61.29,4172597.0,TTE FP EQUITY
2023-09-12,2.6,4316974.0,UKAB10BC INDEX
2023-09-12,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-12,7527.53,591388618.0,UKX INDEX
2023-09-12,4036.0,2112450.0,ULVR LN EQUITY
2023-09-12,924.0,232648.0,UTG LN EQUITY
2023-09-12,247.3,3499561.0,V US EQUITY
2023-09-12,77.38,64171280.0,VOD LN EQUITY
2023-09-12,198.48,610844.0,VRSN US EQUITY
2023-09-12,221.73,2448512.0,VTI US EQUITY
2023-09-13,174.21,84267928.0,AAPL US EQUITY
2023-09-13,52.2,1152841.0,ABI BB EQUITY
2023-09-13,553.56,3465169.0,ADBE US EQUITY
2023-09-13,226.55,940299.0,ALV GR EQUITY
2023-09-13,144.85,60465175.0,AMZN US EQUITY
2023-09-13,599.2,1317245.0,AUTO LN EQUITY
2023-09-13,159.14,2976903.0,AXP US EQUITY
2023-09-13,208.4,3538051.0,BA US EQUITY
2023-09-13,2673.5,1745635.0,BATS LN EQUITY
2023-09-13,71.05,6142461.0,BND US EQUITY
2023-09-13,48.32,1568235.0,BNDX US EQUITY
2023-09-13,59.89,2191422.0,BNP FP EQUITY
2023-09-13,56.28,13092199.0,CSCO US EQUITY
2023-09-13,20.475,4549448.0,DTE GY EQUITY
2023-09-13,2763.0,954427.0,EXPN LN EQUITY
2023-09-13,454.1,1981608.0,EZJ LN EQUITY
2023-09-13,3.17,4316974.0,GDBR2 INDEX
2023-09-13,77.31,4407900.0,GILD US EQUITY
2023-09-13,136.71,20749496.0,GOOGL
2023-09-13,334.98,2164992.0,GS US EQUITY
2023-09-13,760.8,737140.0,HL-LN EQUITY
2023-09-13,18009.22,1865961167.0,HSI INDEX
2023-09-13,146.55,2627999.0,IBM US EQUITY
2023-09-13,541.95,1136345.0,INTU US EQUITY
2023-09-13,4187.0,216569.0,ITRK LN EQUITY
2023-09-13,146.41,8325914.0,JPM US EQUITY
2023-09-13,581.6,1245609.0,LAND LN EQUITY
2023-09-13,42.6,95360405.0,LLOY LN EQUITY
2023-09-13,8248.0,618576.0,LSEG LN EQUITY
2023-09-13,71.29,4026649.0,MDLZ US EQUITY
2023-09-13,221.1,5793937.0,MKS LN EQUITY
2023-09-13,108.59,9816733.0,MRNA US EQUITY
2023-09-13,336.06,16544412.0,MSFT US EQUITY
2023-09-13,32706.52,981452600.0,NKY INDEX 
2023-09-13,3.7115,68242.0,NOKIA FP EQUITY
2023-09-13,62.84,9426567.0,PYPL US EQUITY
2023-09-13,826.25,396542.0,REGN US EQUITY
2023-09-13,101.5,1231772.0,SAN FP EQUITY
2023-09-13,273.6,2038248.0,SBRY LN EQUITY
2023-09-13,407.2,1283171.0,SDR LN EQUITY
2023-09-13,728.0,1499380.0,SGRO LN EQUITY
2023-09-13,4467.44,638751478.0,SPX INDEX
2023-09-13,722.6,6140034.0,STAN LN EQUITY
2023-09-13,4223.48,248165398.0,SX5E INDEX
2023-09-13,271.3,111673737.0,TLSA US EQUITY
2023-09-13,263.7,7954493.0,TSCO LN EQUITY
2023-09-13,61.23,4838628.0,TTE FP EQUITY
2023-09-13,2.38,4316974.0,UKAB10BC INDEX
2023-09-13,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-13,7525.99,584759887.0,UKX INDEX
2023-09-13,4033.0,2397546.0,ULVR LN EQUITY
2023-09-13,925.0,462087.0,UTG LN EQUITY
2023-09-13,247.83,5657025.0,V US EQUITY
2023-09-13,78.83,64466984.0,VOD LN EQUITY
2023-09-13,199.47,564211.0,VRSN US EQUITY
2023-09-13,221.76,1989996.0,VTI US EQUITY
2023-09-14,175.74,60895757.0,AAPL US EQUITY
2023-09-14,52.97,1411959.0,ABI BB EQUITY
2023-09-14,552.16,4786850.0,ADBE US EQUITY
2023-09-14,231.7,1452506.0,ALV GR EQUITY
2023-09-14,144.72,64033607.0,AMZN US EQUITY
2023-09-14,614.4,1817419.0,AUTO LN EQUITY
2023-09-14,161.78,3209986.0,AXP US EQUITY
2023-09-14,209.05,3974820.0,BA US EQUITY
2023-09-14,2707.5,2297184.0,BATS LN EQUITY
2023-09-14,70.93,5227299.0,BND US EQUITY
2023-09-14,48.425,1867911.0,BNDX US EQUITY
2023-09-14,61.3,3850193.0,BNP FP EQUITY
2023-09-14,56.37,15760269.0,CSCO US EQUITY
2023-09-14,20.72,7913192.0,DTE GY EQUITY
2023-09-14,2810.0,930150.0,EXPN LN EQUITY
2023-09-14,446.9,3569207.0,EZJ LN EQUITY
2023-09-14,3.166,4316974.0,GDBR2 INDEX
2023-09-14,77.36,4424387.0,GILD US EQUITY
2023-09-14,138.1,24750968.0,GOOGL
2023-09-14,344.57,2822721.0,GS US EQUITY
2023-09-14,773.4,1026865.0,HL-LN EQUITY
2023-09-14,18047.92,2013840823.0,HSI INDEX
2023-09-14,147.35,2723200.0,IBM US EQUITY
2023-09-14,547.6,973363.0,INTU US EQUITY
2023-09-14,4191.0,187770.0,ITRK LN EQUITY
2023-09-14,149.25,10034931.0,JPM US EQUITY
2023-09-14,600.4,1169755.0,LAND LN EQUITY
2023-09-14,43.23,154531213.0,LLOY LN EQUITY
2023-09-14,8366.0,608035.0,LSEG LN EQUITY
2023-09-14,72.38,5183160.0,MDLZ US EQUITY
2023-09-14,218.9,7755819.0,MKS LN EQUITY
2023-09-14,112.81,5512627.0,MRNA US EQUITY
2023-09-14,338.7,20267048.0,MSFT US EQUITY
2023-09-14,33168.1,1121042100.0,NKY INDEX 
2023-09-14,3.737,58577.0,NOKIA FP EQUITY
2023-09-14,64.44,14564692.0,PYPL US EQUITY
2023-09-14,832.38,388944.0,REGN US EQUITY
2023-09-14,102.42,1708339.0,SAN FP EQUITY
2023-09-14,276.2,2732466.0,SBRY LN EQUITY
2023-09-14,413.8,994379.0,SDR LN EQUITY
2023-09-14,749.4,1468421.0,SGRO LN EQUITY
2023-09-14,4505.1,666838704.0,SPX INDEX
2023-09-14,741.8,5101024.0,STAN LN EQUITY
2023-09-14,4279.75,404761986.0,SX5E INDEX
2023-09-14,276.04,107709842.0,TLSA US EQUITY
2023-09-14,266.9,7833315.0,TSCO LN EQUITY
2023-09-14,62.28,6027529.0,TTE FP EQUITY
2023-09-14,2.38,4316974.0,UKAB10BC INDEX
2023-09-14,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-14,7673.08,669692508.0,UKX INDEX
2023-09-14,4063.5,2312440.0,ULVR LN EQUITY
2023-09-14,928.5,544716.0,UTG LN EQUITY
2023-09-14,241.5,11999981.0,V US EQUITY
2023-09-14,79.94,70472793.0,VOD LN EQUITY
2023-09-14,200.41,521526.0,VRSN US EQUITY
2023-09-14,223.66,2002386.0,VTI US EQUITY
2023-09-15,175.01,109259461.0,AAPL US EQUITY
2023-09-15,53.33,2944707.0,ABI BB EQUITY
2023-09-15,528.89,9774477.0,ADBE US EQUITY
2023-09-15,232.25,2002660.0,ALV GR EQUITY
2023-09-15,140.39,102909327.0,AMZN US EQUITY
2023-09-15,619.4,4030481.0,AUTO LN EQUITY
2023-09-15,163.75,7273639.0,AXP US EQUITY
2023-09-15,208.11,4670575.0,BA US EQUITY
2023-09-15,2702.0,7253120.0,BATS LN EQUITY
2023-09-15,70.79,4946165.0,BND US EQUITY
2023-09-15,48.27,1577024.0,BNDX US EQUITY
2023-09-15,61.46,8094602.0,BNP FP EQUITY
2023-09-15,56.04,44029151.0,CSCO US EQUITY
2023-09-15,20.645,23105717.0,DTE GY EQUITY
2023-09-15,2812.0,3605384.0,EXPN LN EQUITY
2023-09-15,445.7,2489393.0,EZJ LN EQUITY
2023-09-15,3.215,4316974.0,GDBR2 INDEX
2023-09-15,75.67,11145107.0,GILD US EQUITY
2023-09-15,137.4,38919614.0,GOOGL
2023-09-15,342.54,3063887.0,GS US EQUITY
2023-09-15,776.8,2202774.0,HL-LN EQUITY
2023-09-15,18182.89,2781390650.0,HSI INDEX
2023-09-15,145.99,6234033.0,IBM US EQUITY
2023-09-15,538.08,2445493.0,INTU US EQUITY
2023-09-15,4233.0,537239.0,ITRK LN EQUITY
2023-09-15,148.81,19863383.0,JPM US EQUITY
2023-09-15,592.8,3976022.0,LAND LN EQUITY
2023-09-15,43.2,372819056.0,LLOY LN EQUITY
2023-09-15,8342.0,4415537.0,LSEG LN EQUITY
2023-09-15,71.94,9339827.0,MDLZ US EQUITY
2023-09-15,219.7,58424402.0,MKS LN EQUITY
2023-09-15,114.59,6327782.0,MRNA US EQUITY
2023-09-15,330.22,37679792.0,MSFT US EQUITY
2023-09-15,33533.09,1665830900.0,NKY INDEX 
2023-09-15,3.7115,486516.0,NOKIA FP EQUITY
2023-09-15,64.21,21843532.0,PYPL US EQUITY
2023-09-15,823.4,1032384.0,REGN US EQUITY
2023-09-15,102.8,4077551.0,SAN FP EQUITY
2023-09-15,279.6,10948191.0,SBRY LN EQUITY
2023-09-15,414.6,7432286.0,SDR LN EQUITY
2023-09-15,739.2,7097272.0,SGRO LN EQUITY
2023-09-15,4450.32,2086889231.0,SPX INDEX
2023-09-15,743.2,13352302.0,STAN LN EQUITY
2023-09-15,4295.05,712620602.0,SX5E INDEX
2023-09-15,274.39,133692313.0,TLSA US EQUITY
2023-09-15,270.7,45750482.0,TSCO LN EQUITY
2023-09-15,62.37,11416102.0,TTE FP EQUITY
2023-09-15,2.38,4316974.0,UKAB10BC INDEX
2023-09-15,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-15,7711.38,1781747580.0,UKX INDEX
2023-09-15,4103.5,7761082.0,ULVR LN EQUITY
2023-09-15,923.0,1875689.0,UTG LN EQUITY
2023-09-15,241.07,13077932.0,V US EQUITY
2023-09-15,79.81,156492483.0,VOD LN EQUITY
2023-09-15,200.72,1741989.0,VRSN US EQUITY
2023-09-15,221.03,2639169.0,VTI US EQUITY
2023-09-18,177.97,67257573.0,AAPL US EQUITY
2023-09-18,53.63,948267.0,ABI BB EQUITY
2023-09-18,532.42,2650669.0,ADBE US EQUITY
2023-09-18,231.45,592510.0,ALV GR EQUITY
2023-09-18,139.98,42823480.0,AMZN US EQUITY
2023-09-18,600.6,1235426.0,AUTO LN EQUITY
2023-09-18,159.63,2413606.0,AXP US EQUITY
2023-09-18,205.12,4299153.0,BA US EQUITY
2023-09-18,2698.0,1318601.0,BATS LN EQUITY
2023-09-18,70.865,5882522.0,BND US EQUITY
2023-09-18,48.2,1956984.0,BNDX US EQUITY
2023-09-18,60.11,3667191.0,BNP FP EQUITY
2023-09-18,56.11,11824983.0,CSCO US EQUITY
2023-09-18,20.625,4191651.0,DTE GY EQUITY
2023-09-18,2768.0,1039858.0,EXPN LN EQUITY
2023-09-18,434.1,1870590.0,EZJ LN EQUITY
2023-09-18,3.255,4316974.0,GDBR2 INDEX
2023-09-18,75.62,3337942.0,GILD US EQUITY
2023-09-18,138.21,21861346.0,GOOGL
2023-09-18,343.32,1356719.0,GS US EQUITY
2023-09-18,765.0,1028682.0,HL-LN EQUITY
2023-09-18,17930.55,1691546499.0,HSI INDEX
2023-09-18,145.09,2508062.0,IBM US EQUITY
2023-09-18,535.01,886950.0,INTU US EQUITY
2023-09-18,4224.0,192766.0,ITRK LN EQUITY
2023-09-18,149.12,6512360.0,JPM US EQUITY
2023-09-18,574.6,1092531.0,LAND LN EQUITY
2023-09-18,42.155,75965451.0,LLOY LN EQUITY
2023-09-18,8390.0,563783.0,LSEG LN EQUITY
2023-09-18,71.86,3915146.0,MDLZ US EQUITY
2023-09-18,222.5,4924262.0,MKS LN EQUITY
2023-09-18,104.14,7528881.0,MRNA US EQUITY
2023-09-18,329.06,16834208.0,MSFT US EQUITY
2023-09-18,33533.09,1665830900.0,NKY INDEX 
2023-09-18,3.6825,25207.0,NOKIA FP EQUITY
2023-09-18,62.94,14049970.0,PYPL US EQUITY
2023-09-18,824.51,406114.0,REGN US EQUITY
2023-09-18,101.68,1036424.0,SAN FP EQUITY
2023-09-18,276.2,1919282.0,SBRY LN EQUITY
2023-09-18,406.6,861142.0,SDR LN EQUITY
2023-09-18,719.4,1317042.0,SGRO LN EQUITY
2023-09-18,4453.53,582598070.0,SPX INDEX
2023-09-18,737.2,4039409.0,STAN LN EQUITY
2023-09-18,4245.88,236706634.0,SX5E INDEX
2023-09-18,265.28,101543305.0,TLSA US EQUITY
2023-09-18,271.5,7370597.0,TSCO LN EQUITY
2023-09-18,61.99,2920791.0,TTE FP EQUITY
2023-09-18,2.38,4316974.0,UKAB10BC INDEX
2023-09-18,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-18,7652.94,391879531.0,UKX INDEX
2023-09-18,4103.0,1899911.0,ULVR LN EQUITY
2023-09-18,898.5,454807.0,UTG LN EQUITY
2023-09-18,244.66,4771567.0,V US EQUITY
2023-09-18,79.43,22380269.0,VOD LN EQUITY
2023-09-18,199.72,538547.0,VRSN US EQUITY
2023-09-18,221.05,2259567.0,VTI US EQUITY
2023-09-19,179.07,51826941.0,AAPL US EQUITY
2023-09-19,53.79,778252.0,ABI BB EQUITY
2023-09-19,541.69,2386600.0,ADBE US EQUITY
2023-09-19,233.1,657063.0,ALV GR EQUITY
2023-09-19,137.63,61482470.0,AMZN US EQUITY
2023-09-19,603.6,1187329.0,AUTO LN EQUITY
2023-09-19,159.35,2230747.0,AXP US EQUITY
2023-09-19,204.48,4043318.0,BA US EQUITY
2023-09-19,2720.0,1743439.0,BATS LN EQUITY
2023-09-19,70.71,4200927.0,BND US EQUITY
2023-09-19,48.11,1520450.0,BNDX US EQUITY
2023-09-19,61.11,2620758.0,BNP FP EQUITY
2023-09-19,55.84,10748903.0,CSCO US EQUITY
2023-09-19,20.65,3137376.0,DTE GY EQUITY
2023-09-19,2765.0,1255138.0,EXPN LN EQUITY
2023-09-19,422.6,3894362.0,EZJ LN EQUITY
2023-09-19,3.285,4316974.0,GDBR2 INDEX
2023-09-19,75.77,4002720.0,GILD US EQUITY
2023-09-19,138.04,20353653.0,GOOGL
2023-09-19,341.89,1660396.0,GS US EQUITY
2023-09-19,802.6,3206434.0,HL-LN EQUITY
2023-09-19,17997.17,1778221775.0,HSI INDEX
2023-09-19,146.52,3945423.0,IBM US EQUITY
2023-09-19,529.19,1026469.0,INTU US EQUITY
2023-09-19,4159.0,195846.0,ITRK LN EQUITY
2023-09-19,148.93,7945606.0,JPM US EQUITY
2023-09-19,582.8,1021094.0,LAND LN EQUITY
2023-09-19,42.9,129658336.0,LLOY LN EQUITY
2023-09-19,8420.0,609680.0,LSEG LN EQUITY
2023-09-19,71.51,4048827.0,MDLZ US EQUITY
2023-09-19,228.5,5716648.0,MKS LN EQUITY
2023-09-19,106.74,4122288.0,MRNA US EQUITY
2023-09-19,328.65,16514487.0,MSFT US EQUITY
2023-09-19,33242.59,1171595900.0,NKY INDEX 
2023-09-19,3.715,81715.0,NOKIA FP EQUITY
2023-09-19,62.19,11446549.0,PYPL US EQUITY
2023-09-19,836.76,344102.0,REGN US EQUITY
2023-09-19,102.1,1046593.0,SAN FP EQUITY
2023-09-19,275.5,2689000.0,SBRY LN EQUITY
2023-09-19,410.2,1230517.0,SDR LN EQUITY
2023-09-19,721.4,1206749.0,SGRO LN EQUITY
2023-09-19,4443.95,591605661.0,SPX INDEX
2023-09-19,743.0,3984735.0,STAN LN EQUITY
2023-09-19,4242.7,198238879.0,SX5E INDEX
2023-09-19,266.5,103704040.0,TLSA US EQUITY
2023-09-19,273.1,9651362.0,TSCO LN EQUITY
2023-09-19,63.04,5182126.0,TTE FP EQUITY
2023-09-19,2.38,4316974.0,UKAB10BC INDEX
2023-09-19,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-19,7660.2,469108210.0,UKX INDEX
2023-09-19,4078.5,1817336.0,ULVR LN EQUITY
2023-09-19,902.5,319689.0,UTG LN EQUITY
2023-09-19,243.56,4709207.0,V US EQUITY
2023-09-19,80.07,24235642.0,VOD LN EQUITY
2023-09-19,200.4,307850.0,VRSN US EQUITY
2023-09-19,220.49,2978021.0,VTI US EQUITY
2023-09-20,175.49,58436181.0,AAPL US EQUITY
2023-09-20,53.41,1216285.0,ABI BB EQUITY
2023-09-20,535.78,2628934.0,ADBE US EQUITY
2023-09-20,230.5,842975.0,ALV GR EQUITY
2023-09-20,135.29,46263716.0,AMZN US EQUITY
2023-09-20,626.8,1885574.0,AUTO LN EQUITY
2023-09-20,157.23,1969736.0,AXP US EQUITY
2023-09-20,202.37,3742063.0,BA US EQUITY
2023-09-20,2735.0,1322423.0,BATS LN EQUITY
2023-09-20,70.62,5518918.0,BND US EQUITY
2023-09-20,48.18,1920583.0,BNDX US EQUITY
2023-09-20,62.07,3583372.0,BNP FP EQUITY
2023-09-20,55.5,12221683.0,CSCO US EQUITY
2023-09-20,20.755,4560984.0,DTE GY EQUITY
2023-09-20,2789.0,655197.0,EXPN LN EQUITY
2023-09-20,430.7,3636379.0,EZJ LN EQUITY
2023-09-20,3.26,4316974.0,GDBR2 INDEX
2023-09-20,75.82,4826589.0,GILD US EQUITY
2023-09-20,133.74,29927475.0,GOOGL
2023-09-20,336.7,1225777.0,GS US EQUITY
2023-09-20,815.8,1838557.0,HL-LN EQUITY
2023-09-20,17885.6,1657120136.0,HSI INDEX
2023-09-20,149.83,9636681.0,IBM US EQUITY
2023-09-20,523.59,945336.0,INTU US EQUITY
2023-09-20,4186.0,218008.0,ITRK LN EQUITY
2023-09-20,148.3,7334257.0,JPM US EQUITY
2023-09-20,606.4,1914717.0,LAND LN EQUITY
2023-09-20,44.56,195664649.0,LLOY LN EQUITY
2023-09-20,8376.0,688275.0,LSEG LN EQUITY
2023-09-20,71.64,3846290.0,MDLZ US EQUITY
2023-09-20,231.1,6136918.0,MKS LN EQUITY
2023-09-20,103.53,2875210.0,MRNA US EQUITY
2023-09-20,320.77,21436525.0,MSFT US EQUITY
2023-09-20,33023.78,1134617600.0,NKY INDEX 
2023-09-20,3.745,62231.0,NOKIA FP EQUITY
2023-09-20,60.86,11138922.0,PYPL US EQUITY
2023-09-20,831.62,304336.0,REGN US EQUITY
2023-09-20,103.8,1438729.0,SAN FP EQUITY
2023-09-20,276.9,3385615.0,SBRY LN EQUITY
2023-09-20,414.0,820882.0,SDR LN EQUITY
2023-09-20,751.2,1704417.0,SGRO LN EQUITY
2023-09-20,4402.2,531420608.0,SPX INDEX
2023-09-20,749.4,4056149.0,STAN LN EQUITY
2023-09-20,4275.98,342838442.0,SX5E INDEX
2023-09-20,262.59,122514643.0,TLSA US EQUITY
2023-09-20,270.5,13990726.0,TSCO LN EQUITY
2023-09-20,62.29,5849513.0,TTE FP EQUITY
2023-09-20,2.38,4316974.0,UKAB10BC INDEX
2023-09-20,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-20,7731.65,618501820.0,UKX INDEX
2023-09-20,4115.5,2310433.0,ULVR LN EQUITY
2023-09-20,937.5,696843.0,UTG LN EQUITY
2023-09-20,241.86,5756898.0,V US EQUITY
2023-09-20,81.02,49508641.0,VOD LN EQUITY
2023-09-20,200.75,325556.0,VRSN US EQUITY
2023-09-20,218.54,2448369.0,VTI US EQUITY
2023-09-21,173.93,63149116.0,AAPL US EQUITY
2023-09-21,53.32,1466707.0,ABI BB EQUITY
2023-09-21,513.88,3846952.0,ADBE US EQUITY
2023-09-21,228.55,764829.0,ALV GR EQUITY
2023-09-21,129.33,70343342.0,AMZN US EQUITY
2023-09-21,619.0,2462433.0,AUTO LN EQUITY
2023-09-21,154.71,2712330.0,AXP US EQUITY
2023-09-21,199.95,4751021.0,BA US EQUITY
2023-09-21,2725.5,1911005.0,BATS LN EQUITY
2023-09-21,70.18,9128795.0,BND US EQUITY
2023-09-21,48.13,1808634.0,BNDX US EQUITY
2023-09-21,61.65,2590604.0,BNP FP EQUITY
2023-09-21,53.34,37440280.0,CSCO US EQUITY
2023-09-21,20.62,5505191.0,DTE GY EQUITY
2023-09-21,2725.0,1267314.0,EXPN LN EQUITY
2023-09-21,434.1,2493385.0,EZJ LN EQUITY
2023-09-21,3.257,4316974.0,GDBR2 INDEX
2023-09-21,75.27,5272598.0,GILD US EQUITY
2023-09-21,130.44,31503910.0,GOOGL
2023-09-21,330.24,1685328.0,GS US EQUITY
2023-09-21,811.6,1153680.0,HL-LN EQUITY
2023-09-21,17655.41,2046449633.0,HSI INDEX
2023-09-21,147.38,4944786.0,IBM US EQUITY
2023-09-21,504.37,1729584.0,INTU US EQUITY
2023-09-21,4107.0,236088.0,ITRK LN EQUITY
2023-09-21,147.14,8053410.0,JPM US EQUITY
2023-09-21,611.2,1985626.0,LAND LN EQUITY
2023-09-21,44.425,144583876.0,LLOY LN EQUITY
2023-09-21,8340.0,488972.0,LSEG LN EQUITY
2023-09-21,70.71,4773384.0,MDLZ US EQUITY
2023-09-21,236.1,7831109.0,MKS LN EQUITY
2023-09-21,100.23,3220767.0,MRNA US EQUITY
2023-09-21,319.53,35560362.0,MSFT US EQUITY
2023-09-21,32571.03,1078851000.0,NKY INDEX 
2023-09-21,3.62,74089.0,NOKIA FP EQUITY
2023-09-21,58.62,15360965.0,PYPL US EQUITY
2023-09-21,823.38,400305.0,REGN US EQUITY
2023-09-21,102.5,1401856.0,SAN FP EQUITY
2023-09-21,274.6,3972760.0,SBRY LN EQUITY
2023-09-21,410.9,1211641.0,SDR LN EQUITY
2023-09-21,746.4,3332831.0,SGRO LN EQUITY
2023-09-21,4330.0,645438893.0,SPX INDEX
2023-09-21,753.4,4290519.0,STAN LN EQUITY
2023-09-21,4212.59,309510488.0,SX5E INDEX
2023-09-21,255.7,119951516.0,TLSA US EQUITY
2023-09-21,269.5,9206630.0,TSCO LN EQUITY
2023-09-21,61.88,4339849.0,TTE FP EQUITY
2023-09-21,2.38,4316974.0,UKAB10BC INDEX
2023-09-21,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-21,7678.62,601722056.0,UKX INDEX
2023-09-21,4135.0,2327420.0,ULVR LN EQUITY
2023-09-21,936.0,629774.0,UTG LN EQUITY
2023-09-21,236.61,6881943.0,V US EQUITY
2023-09-21,81.06,41329976.0,VOD LN EQUITY
2023-09-21,200.33,668650.0,VRSN US EQUITY
2023-09-21,214.09,4194994.0,VTI US EQUITY
2023-09-22,174.79,56725385.0,AAPL US EQUITY
2023-09-22,53.13,916919.0,ABI BB EQUITY
2023-09-22,512.9,2702856.0,ADBE US EQUITY
2023-09-22,231.6,1060934.0,ALV GR EQUITY
2023-09-22,129.12,59904348.0,AMZN US EQUITY
2023-09-22,625.0,2912914.0,AUTO LN EQUITY
2023-09-22,153.08,2380681.0,AXP US EQUITY
2023-09-22,197.71,4452352.0,BA US EQUITY
2023-09-22,2710.0,3179564.0,BATS LN EQUITY
2023-09-22,70.47,8149809.0,BND US EQUITY
2023-09-22,48.16,1600345.0,BNDX US EQUITY
2023-09-22,60.74,2669268.0,BNP FP EQUITY
2023-09-22,53.57,17870179.0,CSCO US EQUITY
2023-09-22,20.565,5788313.0,DTE GY EQUITY
2023-09-22,2718.0,1055704.0,EXPN LN EQUITY
2023-09-22,434.4,1983696.0,EZJ LN EQUITY
2023-09-22,3.258,4316974.0,GDBR2 INDEX
2023-09-22,75.01,4351920.0,GILD US EQUITY
2023-09-22,130.25,26397337.0,GOOGL
2023-09-22,327.89,1669558.0,GS US EQUITY
2023-09-22,825.0,1683064.0,HL-LN EQUITY
2023-09-22,18057.45,1924148893.0,HSI INDEX
2023-09-22,146.91,2562216.0,IBM US EQUITY
2023-09-22,508.57,1233830.0,INTU US EQUITY
2023-09-22,4081.0,250803.0,ITRK LN EQUITY
2023-09-22,145.73,7071975.0,JPM US EQUITY
2023-09-22,607.8,1851259.0,LAND LN EQUITY
2023-09-22,45.34,219860790.0,LLOY LN EQUITY
2023-09-22,8378.0,907271.0,LSEG LN EQUITY
2023-09-22,70.43,5976435.0,MDLZ US EQUITY
2023-09-22,236.9,5852700.0,MKS LN EQUITY
2023-09-22,99.99,2278271.0,MRNA US EQUITY
2023-09-22,317.01,21447887.0,MSFT US EQUITY
2023-09-22,32402.41,1097926500.0,NKY INDEX 
2023-09-22,3.6215,59835.0,NOKIA FP EQUITY
2023-09-22,57.88,12756724.0,PYPL US EQUITY
2023-09-22,824.84,464601.0,REGN US EQUITY
2023-09-22,102.1,1522223.0,SAN FP EQUITY
2023-09-22,272.9,5954309.0,SBRY LN EQUITY
2023-09-22,409.4,1429274.0,SDR LN EQUITY
2023-09-22,741.8,2987298.0,SGRO LN EQUITY
2023-09-22,4320.06,602353911.0,SPX INDEX
2023-09-22,750.0,5945333.0,STAN LN EQUITY
2023-09-22,4207.16,319325024.0,SX5E INDEX
2023-09-22,244.88,127524083.0,TLSA US EQUITY
2023-09-22,270.9,12652649.0,TSCO LN EQUITY
2023-09-22,61.91,3664079.0,TTE FP EQUITY
2023-09-22,2.38,4316974.0,UKAB10BC INDEX
2023-09-22,4000.0,4316974.0,UKAB3YAC INDEX
2023-09-22,7683.91,838196287.0,UKX INDEX
2023-09-22,4116.0,3576343.0,ULVR LN EQUITY
2023-09-22,931.0,692101.0,UTG LN EQUITY
2023-09-22,235.08,5935586.0,V US EQUITY
2023-09-22,81.03,69567909.0,VOD LN EQUITY
2023-09-22,199.72,331691.0,VRSN US EQUITY
2023-09-22,213.64,3262885.0,VTI US EQUITY
2023-09-25,176.08,46172740.0,AAPL US EQUITY
2023-09-25,52.22,909972.0,ABI BB EQUITY
2023-09-25,511.6,2219542.0,ADBE US EQUITY
2023-09-25,230.05,854088.0,ALV GR EQUITY
2023-09-25,131.27,46017825.0,AMZN US EQUITY
2023-09-25,620.2,2137681.0,AUTO LN EQUITY
2023-09-25,153.23,2434379.0,AXP US EQUITY
2023-09-25,198.78,3527078.0,BA US EQUITY
2023-09-25,2622.0,3244435.0,BATS LN EQUITY
2023-09-25,69.95,22744439.0,BND US EQUITY
2023-09-25,47.97,2316330.0,BNDX US EQUITY
2023-09-25,60.42,2766032.0,BNP FP EQUITY
2023-09-25,53.48,14224394.0,CSCO US EQUITY
2023-09-25,20.195,7524728.0,DTE GY EQUITY
2023-09-25,2687.0,1126113.0,EXPN LN EQUITY
2023-09-25,422.3,3202068.0,EZJ LN EQUITY
2023-09-25,3.237,4316974.0,GDBR2 INDEX
2023-09-25,74.83,3885751.0,GILD US EQUITY
2023-09-25,131.11,20094643.0,GOOGL
2023-09-25,328.84,833525.0,GS US EQUITY
2023-09-25,808.8,1061522.0,HL-LN EQUITY
2023-09-25,17729.29,1552391293.0,HSI INDEX
2023-09-25,146.48,2694245.0,IBM US EQUITY
